,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,value
794,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
795,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
796,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
797,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
798,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
799,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
800,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
801,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
802,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
803,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
804,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
805,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
806,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
807,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
808,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
809,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,18.441
810,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,18.401
811,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,18.394
812,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0.0
813,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0.0
814,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
815,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
816,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
817,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
818,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
819,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
820,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
821,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
822,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
823,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,6.65
824,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,6.623
825,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,6.595
826,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,6.565
827,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,6.536
828,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,6.509
829,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,6.467
830,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,6.409
831,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,6.351
832,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.895
833,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.893
834,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.893
835,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.894
836,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0.897
837,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0.901
838,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,0.907
839,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,1.643
840,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,2.162
841,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,4.895
842,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,4.908
843,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,4.894
844,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,4.878
845,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,6.298
846,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,10.392
847,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,10.351
848,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,15.765
849,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,15.693
850,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,22.528
851,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,26.028
852,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,25.859
853,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,25.625
854,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,25.393
855,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
856,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
857,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
858,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.0
859,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
860,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
861,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
862,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,0.0
863,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
864,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
865,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
866,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.0
867,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.0
868,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.0
869,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,0.0
870,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,0.0
871,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,0.0
872,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,0.0
873,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,7.437
874,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,7.407
875,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,7.359
876,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,7.292
877,A,SPC_7_b_1,FM,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,7.226
878,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,0.698
879,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,0.685
880,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,0.671
881,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,0.657
882,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,2.11
883,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,2.435
884,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,2.488
885,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,2.569
886,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,2.78
887,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,2.679
888,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,3.796
889,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,4.041
890,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,4.336
891,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,4.589
892,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,6.705
893,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,19.939
894,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,24.326
895,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,23.953
896,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,26.28
897,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,25.861
898,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,25.407
899,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,24.931
900,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,24.483
901,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
902,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
903,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
904,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
905,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,0.0
906,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,0.0
907,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,0.0
908,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,0.0
909,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,0.0
910,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,0.0
911,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,0.0
912,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,0.0
913,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,0.0
914,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,0.0
915,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,0.0
916,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,0.0
917,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,0.0
918,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,0.0
919,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,0.0
920,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,0.0
921,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,0.0
922,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,0.0
923,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,0.0
924,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
925,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
926,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
927,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
928,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
929,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
930,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
931,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
932,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
933,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
934,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
935,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
936,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
937,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
938,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
939,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
940,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
941,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
942,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
943,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
944,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
945,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
946,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
947,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,0.0
948,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,0.0
949,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,0.0
950,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0.0
951,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0.0
952,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
953,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
954,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
955,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
956,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
957,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
958,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
959,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
960,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
961,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0.0
962,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0.0
963,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0.0
964,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0.0
965,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0.0
966,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0.0
967,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0.0
968,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0.0
969,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0.0
970,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.698
971,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.685
972,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.671
973,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.657
974,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,2.11
975,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,2.435
976,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,2.488
977,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,2.569
978,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,2.78
979,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,2.679
980,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,3.796
981,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,4.041
982,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,4.336
983,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,4.589
984,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,6.705
985,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,19.939
986,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,24.326
987,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,23.953
988,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,26.28
989,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,25.861
990,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,25.407
991,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,24.931
992,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,24.483
993,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
994,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
995,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
996,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.0
997,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
998,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
999,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
1000,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,0.0
1001,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
1002,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
1003,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
1004,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.0
1005,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.0
1006,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.0
1007,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,0.0
1008,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,0.0
1009,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,0.0
1010,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,0.0
1011,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,0.0
1012,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,0.0
1013,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,0.0
1014,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,0.0
1015,A,SPC_7_b_1,KI,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,0.0
1016,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,0.738
1017,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,0.735
1018,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,0.734
1019,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,0.734
1020,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,1.286
1021,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,1.288
1022,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,1.291
1023,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,1.295
1024,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,2.787
1025,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,4.945
1026,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,5.897
1027,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,6.135
1028,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,8.084
1029,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,11.723
1030,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,20.528
1031,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,20.947
1032,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,33.831
1033,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,35.921
1034,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,37.226
1035,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,38.276
1036,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,39.435
1037,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,40.713
1038,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,42.82
1039,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
1040,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
1041,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
1042,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
1043,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,0.0
1044,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,0.0
1045,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,0.0
1046,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,0.0
1047,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,0.0
1048,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,0.0
1049,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,0.0
1050,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,0.0
