,latitude,longitude,ph_trend
53201,9.625,-179.625,-0.0016367692
53202,9.625,-179.375,-0.0016369998
53203,9.625,-179.125,-0.0016363184
53204,9.625,-178.875,-0.0016412309
53205,9.625,-178.625,-0.0016377002
53206,9.625,-178.375,-0.0016512289
53207,9.625,-178.125,-0.0016474439
53208,9.625,-177.875,-0.0016588306
53209,9.625,-177.625,-0.0016550416
53210,9.625,-177.375,-0.001667988
53211,9.625,-177.125,-0.001662207
53212,9.625,-176.875,-0.0016655402
53213,9.625,-176.625,-0.0016690881
53214,9.625,-176.375,-0.0016714792
53215,9.625,-176.125,-0.0016690681
53216,9.625,-175.875,-0.001664466
53217,9.625,-175.625,-0.0016664623
53218,9.625,-175.375,-0.0016651272
53219,9.625,-175.125,-0.0016581841
53220,9.625,-174.875,-0.0016507464
53221,9.625,-174.625,-0.0016497787
53222,9.625,-174.375,-0.0016495581
53223,9.625,-174.125,-0.001636671
53224,9.625,-173.875,-0.0016414544
53225,9.625,-173.625,-0.0016282224
53226,9.625,-173.375,-0.0016333839
53227,9.625,-173.125,-0.0016225247
53228,9.625,-172.875,-0.0016246972
53229,9.625,-172.625,-0.0016151206
53230,9.625,-172.375,-0.0016091753
53231,9.625,-172.125,-0.0016176499
53232,9.625,-171.875,-0.0016198355
53233,9.625,-171.625,-0.0016310539
53234,9.625,-171.375,-0.0016320364
53235,9.625,-171.125,-0.0016402804
53236,9.625,-170.875,-0.0016432408
53237,9.625,-170.625,-0.0016488315
53238,9.625,-170.375,-0.0016501269
53239,9.625,-170.125,-0.0016538822
53240,9.625,-169.875,-0.0016586304
53241,9.625,-169.625,-0.0016583964
53242,9.625,-169.375,-0.0016599533
53243,9.625,-169.125,-0.0016548672
53244,9.625,-168.875,-0.0016552913
53245,9.625,-168.625,-0.001657383
53246,9.625,-168.375,-0.0016603534
53247,9.625,-168.125,-0.0016603316
53248,9.625,-167.875,-0.0016565091
53249,9.625,-167.625,-0.0016593421
53250,9.625,-167.375,-0.0016596973
53251,9.625,-167.125,-0.0016627084
53252,9.625,-166.875,-0.0016582343
53253,9.625,-166.625,-0.0016651603
53254,9.625,-166.375,-0.0016606693
53255,9.625,-166.125,-0.0016719005
53256,9.625,-165.875,-0.0016644802
53257,9.625,-165.625,-0.0016699566
53258,9.625,-165.375,-0.0016676806
53259,9.625,-165.125,-0.0016714613
53260,9.625,-164.875,-0.0016758511
53261,9.625,-164.625,-0.0016798847
53262,9.625,-164.375,-0.0016879521
53263,9.625,-164.125,-0.0016842962
53264,9.625,-163.875,-0.0016854992
53265,9.625,-163.625,-0.0016857518
53266,9.625,-163.375,-0.0016877247
53267,9.625,-163.125,-0.0016900364
53268,9.625,-162.875,-0.0016869676
53269,9.625,-162.625,-0.0016915665
53270,9.625,-162.375,-0.0016943929
53271,9.625,-162.125,-0.0016876531
53272,9.625,-161.875,-0.0016794269
53273,9.625,-161.625,-0.0016803935
53274,9.625,-161.375,-0.0016685968
53275,9.625,-161.125,-0.0016626655
53276,9.625,-160.875,-0.0016586308
53277,9.625,-160.625,-0.0016550854
53278,9.625,-160.375,-0.0016474024
53279,9.625,-160.125,-0.0016378473
53280,9.625,-159.875,-0.0016396531
53281,9.625,-159.625,-0.001640345
53282,9.625,-159.375,-0.0016357204
53283,9.625,-159.125,-0.0016301523
53284,9.625,-158.875,-0.0016305045
53285,9.625,-158.625,-0.0016272345
53286,9.625,-158.375,-0.0016313257
53287,9.625,-158.125,-0.0016418475
53288,9.625,-157.875,-0.0016291235
53289,9.625,-157.625,-0.0016321049
53290,9.625,-157.375,-0.0016308557
53291,9.625,-157.125,-0.00161277
53292,9.625,-156.875,-0.0016011762
53293,9.625,-156.625,-0.0016057759
53294,9.625,-156.375,-0.0016009855
53295,9.625,-156.125,-0.0016027126
53296,9.625,-155.875,-0.00158322
53297,9.625,-155.625,-0.0015781018
53298,9.625,-155.375,-0.0015798827
53299,9.625,-155.125,-0.0015798716
53300,9.625,-154.875,-0.0015823158
53301,9.625,-154.625,-0.001577338
53302,9.625,-154.375,-0.0015702083
53303,9.625,-154.125,-0.0015683055
53304,9.625,-153.875,-0.0015671089
53305,9.625,-153.625,-0.0015734645
53306,9.625,-153.375,-0.0015588856
53307,9.625,-153.125,-0.0015745761
53308,9.625,-152.875,-0.0015597054
53309,9.625,-152.625,-0.0015674838
53310,9.625,-152.375,-0.001568398
53311,9.625,-152.125,-0.0015727113
53312,9.625,-151.875,-0.0015743353
53313,9.625,-151.625,-0.0015757787
53314,9.625,-151.375,-0.0015814134
53315,9.625,-151.125,-0.0015861428
53316,9.625,-150.875,-0.0015882868
53317,9.625,-150.625,-0.0015839401
53318,9.625,-150.375,-0.001589268
53319,9.625,-150.125,-0.0015888956
53320,9.625,-149.875,-0.0015796764
53321,9.625,-149.625,-0.001576397
53322,9.625,-149.375,-0.0015787224
53323,9.625,-149.125,-0.0015767195
53324,9.625,-148.875,-0.0015725477
53325,9.625,-148.625,-0.0015736248
53326,9.625,-148.375,-0.0015775254
53327,9.625,-148.125,-0.0015791717
53328,9.625,-147.875,-0.001576608
53329,9.625,-147.625,-0.0015708188
53330,9.625,-147.375,-0.001571165
53331,9.625,-147.125,-0.0015728904
53332,9.625,-146.875,-0.0015791274
53333,9.625,-146.625,-0.0015822983
53334,9.625,-146.375,-0.001589863
53335,9.625,-146.125,-0.0015932419
53336,9.625,-145.875,-0.0016027088
53337,9.625,-145.625,-0.0016057602
53338,9.625,-145.375,-0.0016043982
53339,9.625,-145.125,-0.001599765
53340,9.625,-144.875,-0.0016077276
53341,9.625,-144.625,-0.0016195049
53342,9.625,-144.375,-0.0016231238
53343,9.625,-144.125,-0.0016162023
53344,9.625,-143.875,-0.0016187972
53345,9.625,-143.625,-0.0016317563
53346,9.625,-143.375,-0.0016363456
53347,9.625,-143.125,-0.0016305256
53348,9.625,-142.875,-0.0016326505
53349,9.625,-142.625,-0.0016457826
53350,9.625,-142.375,-0.001640716
53351,9.625,-142.125,-0.0016313411
53352,9.625,-141.875,-0.0016474717
53353,9.625,-141.625,-0.0016368539
53354,9.625,-141.375,-0.0016415188
53355,9.625,-141.125,-0.001634421
53356,9.625,-140.875,-0.0016362515
53357,9.625,-140.625,-0.0016375437
53358,9.625,-140.375,-0.0016314363
53359,9.625,-140.125,-0.0016384058
53360,9.625,-139.875,-0.0016410399
53361,9.625,-139.625,-0.0016380782
53362,9.625,-139.375,-0.001640047
53363,9.625,-139.125,-0.0016347715
53364,9.625,-138.875,-0.0016360313
53365,9.625,-138.625,-0.0016340984
53366,9.625,-138.375,-0.0016372986
53367,9.625,-138.125,-0.0016374256
53368,9.625,-137.875,-0.0016260551
53369,9.625,-137.625,-0.0016337665
53370,9.625,-137.375,-0.0016360771
53371,9.625,-137.125,-0.0016308813
53372,9.625,-136.875,-0.0016052729
53373,9.625,-136.625,-0.001620064
53374,9.625,-136.375,-0.001612946
53375,9.625,-136.125,-0.001611221
53376,9.625,-135.875,-0.0016014234
53377,9.625,-135.625,-0.0016072039
53378,9.625,-135.375,-0.0015950638
53379,9.625,-135.125,-0.0015962956
53380,9.625,-134.875,-0.0015978017
53381,9.625,-134.625,-0.0016050393
53382,9.625,-134.375,-0.0015941458
53383,9.625,-134.125,-0.0015963841
53384,9.625,-133.875,-0.0015957642
53385,9.625,-133.625,-0.0015935125
53386,9.625,-133.375,-0.0015937013
53387,9.625,-133.125,-0.0015890952
53388,9.625,-132.875,-0.0015934109
53389,9.625,-132.625,-0.0015863474
53390,9.625,-132.375,-0.0015939046
53391,9.625,-132.125,-0.0015868434
53392,9.625,-131.875,-0.0015961435
53393,9.625,-131.625,-0.0015960776
53394,9.625,-131.375,-0.001588366
53395,9.625,-131.125,-0.0015935227
53396,9.625,-130.875,-0.0015957841
53397,9.625,-130.625,-0.0016006483
53398,9.625,-130.375,-0.0016032889
53399,9.625,-130.125,-0.0016007844
53400,9.875,-179.875,-0.0016302511
53401,9.875,-179.625,-0.0016299174
53402,9.875,-179.375,-0.0016318932
53403,9.875,-179.125,-0.0016381476
53404,9.875,-178.875,-0.0016413198
53405,9.875,-178.625,-0.001646792
53406,9.875,-178.375,-0.0016504491
53407,9.875,-178.125,-0.0016480961
53408,9.875,-177.875,-0.0016631335
53409,9.875,-177.625,-0.0016536748
53410,9.875,-177.375,-0.001665704
53411,9.875,-177.125,-0.0016671317
53412,9.875,-176.875,-0.0016540628
53413,9.875,-176.625,-0.0016622975
53414,9.875,-176.375,-0.0016658689
53415,9.875,-176.125,-0.0016655033
53416,9.875,-175.875,-0.001666992
53417,9.875,-175.625,-0.0016670821
53418,9.875,-175.375,-0.0016568175
53419,9.875,-175.125,-0.0016655907
53420,9.875,-174.875,-0.0016610792
53421,9.875,-174.625,-0.001657518
53422,9.875,-174.375,-0.0016470941
53423,9.875,-174.125,-0.0016472157
53424,9.875,-173.875,-0.0016446562
53425,9.875,-173.625,-0.0016421804
53426,9.875,-173.375,-0.0016298085
53427,9.875,-173.125,-0.0016242297
53428,9.875,-172.875,-0.001630767
53429,9.875,-172.625,-0.0016232426
53430,9.875,-172.375,-0.0016218364
53431,9.875,-172.125,-0.0016200616
53432,9.875,-171.875,-0.0016272687
53433,9.875,-171.625,-0.001629875
53434,9.875,-171.375,-0.0016385699
53435,9.875,-171.125,-0.0016372546
53436,9.875,-170.875,-0.0016445026
53437,9.875,-170.625,-0.0016518695
53438,9.875,-170.375,-0.0016535602
53439,9.875,-170.125,-0.001659243
53440,9.875,-169.875,-0.0016597896
53441,9.875,-169.625,-0.0016636954
53442,9.875,-169.375,-0.0016620773
53443,9.875,-169.125,-0.0016655182
53444,9.875,-168.875,-0.0016526817
53445,9.875,-168.625,-0.0016518425
53446,9.875,-168.375,-0.0016578974
53447,9.875,-168.125,-0.0016517466
53448,9.875,-167.875,-0.0016583767
53449,9.875,-167.625,-0.0016565899
53450,9.875,-167.375,-0.0016583026
53451,9.875,-167.125,-0.0016570112
53452,9.875,-166.875,-0.0016659043
53453,9.875,-166.625,-0.0016667299
53454,9.875,-166.375,-0.0016676087
53455,9.875,-166.125,-0.0016640038
53456,9.875,-165.875,-0.0016715024
53457,9.875,-165.625,-0.001669249
53458,9.875,-165.375,-0.0016651298
53459,9.875,-165.125,-0.0016717806
53460,9.875,-164.875,-0.0016811807
53461,9.875,-164.625,-0.0016765633
53462,9.875,-164.375,-0.0016916385
53463,9.875,-164.125,-0.0016862397
53464,9.875,-163.875,-0.0016922083
53465,9.875,-163.625,-0.0016870071
53466,9.875,-163.375,-0.0016927122
53467,9.875,-163.125,-0.001685666
53468,9.875,-162.875,-0.0016858198
53469,9.875,-162.625,-0.001692748
53470,9.875,-162.375,-0.0016925434
53471,9.875,-162.125,-0.0016926358
53472,9.875,-161.875,-0.00167738
53473,9.875,-161.625,-0.0016726227
53474,9.875,-161.375,-0.0016666012
53475,9.875,-161.125,-0.0016591224
53476,9.875,-160.875,-0.0016586544
53477,9.875,-160.625,-0.0016549862
53478,9.875,-160.375,-0.0016537295
53479,9.875,-160.125,-0.0016478795
53480,9.875,-159.875,-0.0016390278
53481,9.875,-159.625,-0.0016386692
53482,9.875,-159.375,-0.0016432562
53483,9.875,-159.125,-0.0016381388
53484,9.875,-158.875,-0.0016353221
53485,9.875,-158.625,-0.0016330017
53486,9.875,-158.375,-0.0016372191
53487,9.875,-158.125,-0.0016289927
53488,9.875,-157.875,-0.0016318617
53489,9.875,-157.625,-0.0016436515
53490,9.875,-157.375,-0.0016204885
53491,9.875,-157.125,-0.001611189
53492,9.875,-156.875,-0.0016104275
53493,9.875,-156.625,-0.0016061928
53494,9.875,-156.375,-0.0016011742
53495,9.875,-156.125,-0.0015927993
53496,9.875,-155.875,-0.0015872782
53497,9.875,-155.625,-0.0015821338
53498,9.875,-155.375,-0.0015828244
53499,9.875,-155.125,-0.0015761849
53500,9.875,-154.875,-0.0015739446
53501,9.875,-154.625,-0.0015758068
53502,9.875,-154.375,-0.0015718623
53503,9.875,-154.125,-0.0015694584
53504,9.875,-153.875,-0.0015633842
53505,9.875,-153.625,-0.0015682995
53506,9.875,-153.375,-0.0015759852
53507,9.875,-153.125,-0.0015670602
53508,9.875,-152.875,-0.0015634252
53509,9.875,-152.625,-0.0015609979
53510,9.875,-152.375,-0.0015690101
53511,9.875,-152.125,-0.001576221
53512,9.875,-151.875,-0.0015803344
53513,9.875,-151.625,-0.0015752972
53514,9.875,-151.375,-0.0015806862
53515,9.875,-151.125,-0.0015752115
53516,9.875,-150.875,-0.0015898828
53517,9.875,-150.625,-0.0015855097
53518,9.875,-150.375,-0.0015833037
53519,9.875,-150.125,-0.0015824983
53520,9.875,-149.875,-0.0015844532
53521,9.875,-149.625,-0.0015924545
53522,9.875,-149.375,-0.0015887825
53523,9.875,-149.125,-0.0015853539
53524,9.875,-148.875,-0.001579066
53525,9.875,-148.625,-0.001584623
53526,9.875,-148.375,-0.0015841939
53527,9.875,-148.125,-0.0015749987
53528,9.875,-147.875,-0.0015866101
53529,9.875,-147.625,-0.0015800252
53530,9.875,-147.375,-0.0015791623
53531,9.875,-147.125,-0.0015850648
53532,9.875,-146.875,-0.0015836277
53533,9.875,-146.625,-0.0015876478
53534,9.875,-146.375,-0.0015935275
53535,9.875,-146.125,-0.0016075168
53536,9.875,-145.875,-0.0016088578
53537,9.875,-145.625,-0.0016152505
53538,9.875,-145.375,-0.0016158669
53539,9.875,-145.125,-0.0016217559
53540,9.875,-144.875,-0.0016288556
53541,9.875,-144.625,-0.0016253076
53542,9.875,-144.375,-0.0016285169
53543,9.875,-144.125,-0.0016322227
53544,9.875,-143.875,-0.0016408676
53545,9.875,-143.625,-0.0016374595
53546,9.875,-143.375,-0.001639309
53547,9.875,-143.125,-0.0016471742
53548,9.875,-142.875,-0.001649851
53549,9.875,-142.625,-0.0016513666
53550,9.875,-142.375,-0.001651313
53551,9.875,-142.125,-0.0016580544
53552,9.875,-141.875,-0.0016485609
53553,9.875,-141.625,-0.0016521829
53554,9.875,-141.375,-0.0016516659
53555,9.875,-141.125,-0.0016454789
53556,9.875,-140.875,-0.0016509446
53557,9.875,-140.625,-0.0016426352
53558,9.875,-140.375,-0.001652191
53559,9.875,-140.125,-0.0016594729
53560,9.875,-139.875,-0.0016561012
53561,9.875,-139.625,-0.0016657307
53562,9.875,-139.375,-0.0016613697
53563,9.875,-139.125,-0.0016458422
53564,9.875,-138.875,-0.0016628623
53565,9.875,-138.625,-0.0016522129
53566,9.875,-138.375,-0.0016498452
53567,9.875,-138.125,-0.0016601888
53568,9.875,-137.875,-0.0016587423
53569,9.875,-137.625,-0.0016613336
53570,9.875,-137.375,-0.0016452166
53571,9.875,-137.125,-0.0016509689
53572,9.875,-136.875,-0.0016381394
53573,9.875,-136.625,-0.0016324623
53574,9.875,-136.375,-0.0016273852
53575,9.875,-136.125,-0.0016221124
53576,9.875,-135.875,-0.0016187032
53577,9.875,-135.625,-0.0016176983
53578,9.875,-135.375,-0.0016172684
53579,9.875,-135.125,-0.0016113678
53580,9.875,-134.875,-0.0016140777
53581,9.875,-134.625,-0.0016177614
53582,9.875,-134.375,-0.0016193622
53583,9.875,-134.125,-0.0016165547
53584,9.875,-133.875,-0.001610703
53585,9.875,-133.625,-0.0016076047
53586,9.875,-133.375,-0.0016113628
53587,9.875,-133.125,-0.0016148037
53588,9.875,-132.875,-0.0016130233
53589,9.875,-132.625,-0.0016019414
53590,9.875,-132.375,-0.001608796
53591,9.875,-132.125,-0.001598983
53592,9.875,-131.875,-0.0015971392
53593,9.875,-131.625,-0.0016128824
53594,9.875,-131.375,-0.0016136847
53595,9.875,-131.125,-0.0015954105
53596,9.875,-130.875,-0.0016123153
53597,9.875,-130.625,-0.0016105187
53598,9.875,-130.375,-0.0016115472
53599,9.875,-130.125,-0.001611439
53600,10.125,-179.875,-0.0016240512
53601,10.125,-179.625,-0.0016248674
53602,10.125,-179.375,-0.0016357716
53603,10.125,-179.125,-0.0016335101
53604,10.125,-178.875,-0.0016472713
53605,10.125,-178.625,-0.0016528094
53606,10.125,-178.375,-0.0016423934
53607,10.125,-178.125,-0.0016458933
53608,10.125,-177.875,-0.0016492889
53609,10.125,-177.625,-0.0016550133
53610,10.125,-177.375,-0.0016540706
53611,10.125,-177.125,-0.0016651665
53612,10.125,-176.875,-0.001663387
53613,10.125,-176.625,-0.001664174
53614,10.125,-176.375,-0.0016666553
53615,10.125,-176.125,-0.0016638341
53616,10.125,-175.875,-0.0016630056
53617,10.125,-175.625,-0.0016659488
53618,10.125,-175.375,-0.001661869
53619,10.125,-175.125,-0.0016642208
53620,10.125,-174.875,-0.0016616434
53621,10.125,-174.625,-0.0016620401
53622,10.125,-174.375,-0.0016579475
53623,10.125,-174.125,-0.0016568233
53624,10.125,-173.875,-0.001646697
53625,10.125,-173.625,-0.0016415169
53626,10.125,-173.375,-0.0016424791
53627,10.125,-173.125,-0.0016333679
53628,10.125,-172.875,-0.0016294918
53629,10.125,-172.625,-0.0016249749
53630,10.125,-172.375,-0.0016256719
53631,10.125,-172.125,-0.0016255092
53632,10.125,-171.875,-0.0016283975
53633,10.125,-171.625,-0.0016415917
53634,10.125,-171.375,-0.0016485999
53635,10.125,-171.125,-0.0016467158
53636,10.125,-170.875,-0.0016542319
53637,10.125,-170.625,-0.0016522129
53638,10.125,-170.375,-0.0016558982
53639,10.125,-170.125,-0.0016606213
53640,10.125,-169.875,-0.0016622123
53641,10.125,-169.625,-0.0016640183
53642,10.125,-169.375,-0.0016665047
53643,10.125,-169.125,-0.0016597271
53644,10.125,-168.875,-0.0016640242
53645,10.125,-168.625,-0.0016568697
53646,10.125,-168.375,-0.001652564
53647,10.125,-168.125,-0.0016576058
53648,10.125,-167.875,-0.0016561605
53649,10.125,-167.625,-0.0016582047
53650,10.125,-167.375,-0.0016557871
53651,10.125,-167.125,-0.0016588522
53652,10.125,-166.875,-0.0016673682
53653,10.125,-166.625,-0.0016638817
53654,10.125,-166.375,-0.0016580502
53655,10.125,-166.125,-0.0016711223
53656,10.125,-165.875,-0.001669396
53657,10.125,-165.625,-0.001666673
53658,10.125,-165.375,-0.001675704
53659,10.125,-165.125,-0.0016761577
53660,10.125,-164.875,-0.0016806014
53661,10.125,-164.625,-0.0016833234
53662,10.125,-164.375,-0.0016845952
53663,10.125,-164.125,-0.0016812565
53664,10.125,-163.875,-0.0016808227
53665,10.125,-163.625,-0.0016788649
53666,10.125,-163.375,-0.0016833238
53667,10.125,-163.125,-0.0016927905
53668,10.125,-162.875,-0.0016830893
53669,10.125,-162.625,-0.0016876438
53670,10.125,-162.375,-0.0016902201
53671,10.125,-162.125,-0.001686953
53672,10.125,-161.875,-0.0016779018
53673,10.125,-161.625,-0.0016761338
53674,10.125,-161.375,-0.0016607618
53675,10.125,-161.125,-0.0016659454
53676,10.125,-160.875,-0.0016583134
53677,10.125,-160.625,-0.0016526987
53678,10.125,-160.375,-0.0016597862
53679,10.125,-160.125,-0.001646219
53680,10.125,-159.875,-0.0016443946
53681,10.125,-159.625,-0.0016489627
53682,10.125,-159.375,-0.0016430896
53683,10.125,-159.125,-0.0016330809
53684,10.125,-158.875,-0.0016455846
53685,10.125,-158.625,-0.0016387884
53686,10.125,-158.375,-0.0016411406
53687,10.125,-158.125,-0.0016361076
53688,10.125,-157.875,-0.0016388729
53689,10.125,-157.625,-0.0016307633
53690,10.125,-157.375,-0.0016263777
53691,10.125,-157.125,-0.0016244546
53692,10.125,-156.875,-0.001619969
53693,10.125,-156.625,-0.0016091076
53694,10.125,-156.375,-0.001596799
53695,10.125,-156.125,-0.0015945499
53696,10.125,-155.875,-0.0015938067
53697,10.125,-155.625,-0.0015847145
53698,10.125,-155.375,-0.001586163
53699,10.125,-155.125,-0.0015741305
53700,10.125,-154.875,-0.0015760539
53701,10.125,-154.625,-0.0015725935
53702,10.125,-154.375,-0.0015671821
53703,10.125,-154.125,-0.0015720518
53704,10.125,-153.875,-0.0015661946
53705,10.125,-153.625,-0.0015655922
53706,10.125,-153.375,-0.0015643286
53707,10.125,-153.125,-0.0015666533
53708,10.125,-152.875,-0.0015572717
53709,10.125,-152.625,-0.0015692171
53710,10.125,-152.375,-0.0015637989
53711,10.125,-152.125,-0.001563396
53712,10.125,-151.875,-0.0015764625
53713,10.125,-151.625,-0.0015632245
53714,10.125,-151.375,-0.0015720098
53715,10.125,-151.125,-0.0015768784
53716,10.125,-150.875,-0.0015797534
53717,10.125,-150.625,-0.0015945386
53718,10.125,-150.375,-0.0015826687
53719,10.125,-150.125,-0.0015839553
53720,10.125,-149.875,-0.0015879087
53721,10.125,-149.625,-0.0015836583
53722,10.125,-149.375,-0.0015906158
53723,10.125,-149.125,-0.0015947084
53724,10.125,-148.875,-0.0015880064
53725,10.125,-148.625,-0.0015886149
53726,10.125,-148.375,-0.0015822214
53727,10.125,-148.125,-0.0015849138
53728,10.125,-147.875,-0.0015787685
53729,10.125,-147.625,-0.0015835509
53730,10.125,-147.375,-0.0015865453
53731,10.125,-147.125,-0.0015817621
53732,10.125,-146.875,-0.0015934716
53733,10.125,-146.625,-0.0015972451
53734,10.125,-146.375,-0.0016043152
53735,10.125,-146.125,-0.001599024
53736,10.125,-145.875,-0.001609807
53737,10.125,-145.625,-0.0016239438
53738,10.125,-145.375,-0.0016252208
53739,10.125,-145.125,-0.0016301658
53740,10.125,-144.875,-0.0016400402
53741,10.125,-144.625,-0.0016450498
53742,10.125,-144.375,-0.0016450752
53743,10.125,-144.125,-0.0016529302
53744,10.125,-143.875,-0.001648718
53745,10.125,-143.625,-0.0016444597
53746,10.125,-143.375,-0.0016558281
53747,10.125,-143.125,-0.0016576081
53748,10.125,-142.875,-0.001658156
53749,10.125,-142.625,-0.0016673377
53750,10.125,-142.375,-0.0016559591
53751,10.125,-142.125,-0.0016556248
53752,10.125,-141.875,-0.0016666268
53753,10.125,-141.625,-0.001662092
53754,10.125,-141.375,-0.0016574905
53755,10.125,-141.125,-0.0016610228
53756,10.125,-140.875,-0.001658228
53757,10.125,-140.625,-0.0016679128
53758,10.125,-140.375,-0.001661307
53759,10.125,-140.125,-0.0016652232
53760,10.125,-139.875,-0.0016725424
53761,10.125,-139.625,-0.0016714225
53762,10.125,-139.375,-0.0016723758
53763,10.125,-139.125,-0.001666237
53764,10.125,-138.875,-0.0016784575
53765,10.125,-138.625,-0.0016772602
53766,10.125,-138.375,-0.0016735885
53767,10.125,-138.125,-0.0016779153
53768,10.125,-137.875,-0.0016681883
53769,10.125,-137.625,-0.0016843611
53770,10.125,-137.375,-0.0016689309
53771,10.125,-137.125,-0.0016621782
53772,10.125,-136.875,-0.0016445146
53773,10.125,-136.625,-0.0016454632
53774,10.125,-136.375,-0.0016405628
53775,10.125,-136.125,-0.0016330645
53776,10.125,-135.875,-0.0016379273
53777,10.125,-135.625,-0.001630866
53778,10.125,-135.375,-0.0016362317
53779,10.125,-135.125,-0.0016288676
53780,10.125,-134.875,-0.0016265777
53781,10.125,-134.625,-0.0016324167
53782,10.125,-134.375,-0.0016195282
53783,10.125,-134.125,-0.0016315026
53784,10.125,-133.875,-0.0016260892
53785,10.125,-133.625,-0.0016275939
53786,10.125,-133.375,-0.0016165836
53787,10.125,-133.125,-0.0016243822
53788,10.125,-132.875,-0.0016160983
53789,10.125,-132.625,-0.0016141003
53790,10.125,-132.375,-0.0016146419
53791,10.125,-132.125,-0.0016159916
53792,10.125,-131.875,-0.0016173746
53793,10.125,-131.625,-0.0016204979
53794,10.125,-131.375,-0.0016234756
53795,10.125,-131.125,-0.0016265007
53796,10.125,-130.875,-0.0016285059
53797,10.125,-130.625,-0.001623266
53798,10.125,-130.375,-0.0016212253
53799,10.125,-130.125,-0.0016173256
53800,10.375,-179.875,-0.0016242238
53801,10.375,-179.625,-0.0016219426
53802,10.375,-179.375,-0.0016249618
53803,10.375,-179.125,-0.0016398331
53804,10.375,-178.875,-0.0016424038
53805,10.375,-178.625,-0.0016446483
53806,10.375,-178.375,-0.0016403311
53807,10.375,-178.125,-0.0016376002
53808,10.375,-177.875,-0.0016536157
53809,10.375,-177.625,-0.0016552438
53810,10.375,-177.375,-0.0016529285
53811,10.375,-177.125,-0.0016564773
53812,10.375,-176.875,-0.0016554146
53813,10.375,-176.625,-0.0016664587
53814,10.375,-176.375,-0.0016619252
53815,10.375,-176.125,-0.001660854
53816,10.375,-175.875,-0.0016653326
53817,10.375,-175.625,-0.0016599905
53818,10.375,-175.375,-0.0016686269
53819,10.375,-175.125,-0.0016633795
53820,10.375,-174.875,-0.0016718286
53821,10.375,-174.625,-0.001667052
53822,10.375,-174.375,-0.0016645697
53823,10.375,-174.125,-0.0016604279
53824,10.375,-173.875,-0.0016585606
53825,10.375,-173.625,-0.001660624
53826,10.375,-173.375,-0.0016485789
53827,10.375,-173.125,-0.0016427152
53828,10.375,-172.875,-0.0016378985
53829,10.375,-172.625,-0.0016291627
53830,10.375,-172.375,-0.0016324994
53831,10.375,-172.125,-0.0016325809
53832,10.375,-171.875,-0.0016456392
53833,10.375,-171.625,-0.0016402213
53834,10.375,-171.375,-0.0016449007
53835,10.375,-171.125,-0.0016510813
53836,10.375,-170.875,-0.0016593339
53837,10.375,-170.625,-0.0016621614
53838,10.375,-170.375,-0.0016735673
53839,10.375,-170.125,-0.0016705163
53840,10.375,-169.875,-0.0016650746
53841,10.375,-169.625,-0.001664294
53842,10.375,-169.375,-0.0016630363
53843,10.375,-169.125,-0.0016616789
53844,10.375,-168.875,-0.0016614769
53845,10.375,-168.625,-0.0016560077
53846,10.375,-168.375,-0.0016546717
53847,10.375,-168.125,-0.001664216
53848,10.375,-167.875,-0.001661417
53849,10.375,-167.625,-0.001646289
53850,10.375,-167.375,-0.001655519
53851,10.375,-167.125,-0.0016563378
53852,10.375,-166.875,-0.0016598033
53853,10.375,-166.625,-0.001661962
53854,10.375,-166.375,-0.0016608128
53855,10.375,-166.125,-0.001668533
53856,10.375,-165.875,-0.0016655703
53857,10.375,-165.625,-0.0016724805
53858,10.375,-165.375,-0.0016748585
53859,10.375,-165.125,-0.0016678913
53860,10.375,-164.875,-0.0016755381
53861,10.375,-164.625,-0.0016772994
53862,10.375,-164.375,-0.0016876493
53863,10.375,-164.125,-0.0016774867
53864,10.375,-163.875,-0.0016804182
53865,10.375,-163.625,-0.0016697663
53866,10.375,-163.375,-0.0016832566
53867,10.375,-163.125,-0.0016773882
53868,10.375,-162.875,-0.0016811924
53869,10.375,-162.625,-0.0016917561
53870,10.375,-162.375,-0.001690708
53871,10.375,-162.125,-0.0016746764
53872,10.375,-161.875,-0.001670113
53873,10.375,-161.625,-0.0016711225
53874,10.375,-161.375,-0.0016713698
53875,10.375,-161.125,-0.0016632087
53876,10.375,-160.875,-0.001658673
53877,10.375,-160.625,-0.0016487284
53878,10.375,-160.375,-0.0016479513
53879,10.375,-160.125,-0.001648152
53880,10.375,-159.875,-0.0016445437
53881,10.375,-159.625,-0.0016491396
53882,10.375,-159.375,-0.0016353262
53883,10.375,-159.125,-0.0016402347
53884,10.375,-158.875,-0.0016450864
53885,10.375,-158.625,-0.0016482427
53886,10.375,-158.375,-0.0016409995
53887,10.375,-158.125,-0.0016368077
53888,10.375,-157.875,-0.001641959
53889,10.375,-157.625,-0.0016343851
53890,10.375,-157.375,-0.0016416535
53891,10.375,-157.125,-0.0016221167
53892,10.375,-156.875,-0.0016206626
53893,10.375,-156.625,-0.0016128599
53894,10.375,-156.375,-0.0015989906
53895,10.375,-156.125,-0.0015978317
53896,10.375,-155.875,-0.0015853776
53897,10.375,-155.625,-0.0015819834
53898,10.375,-155.375,-0.0015839705
53899,10.375,-155.125,-0.0015815236
53900,10.375,-154.875,-0.0015738362
53901,10.375,-154.625,-0.0015689362
53902,10.375,-154.375,-0.0015605679
53903,10.375,-154.125,-0.0015667621
