STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2033,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2034,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2035,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2036,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2037,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2038,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2039,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2040,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2041,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2042,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2043,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2044,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2045,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2046,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2047,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2048,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2049,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,CK,Cook Islands,POPCHILD,Proportion of children (<14),_T,Total,2050,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,17,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,_TXPNG,Pacific region (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,17,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,KI,Kiribati,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,18,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,18,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MELXPNG,Melanesia (excluding PNG),POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPCHILD,Proportion of children (<14),_T,Total,2025,,33,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,PG,Papua New Guinea,POPCHILD,Proportion of children (<14),_T,Total,2026,,33,,PERCENT,percent,,,F,Forecasted value,,,,
